Item ID,Title,Category ID 1,Category Name 1,Category ID 2,Category Name 2,Category ID 3,Category Name 3,Category ID 4,Category Name 4,Price,Currency,Original Price,Discount %,Seller Name,Seller Feedback %,Seller Feedback Score,Condition,Shipping Cost,Product URL,Item Location,Item Listing Date,Main Image,Thumbnail Image
v1|305041180504|604275665057,Vans New Authentic Classic Sneakers Unisex Canvas Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,49.99,USD,49.99,0,nickwear2016,99.7,12069,New with box,0,https://www.ebay.com/itm/305041180504?_skw=Men%27s+shoes&hash=item4705df0758:g:DB8AAOSwI-FnqotW&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5Ub9g9G8zcgS%2BLArsgq5aj%2BA0LYxcdD26ADdyCKlqEADuoAIs7bLD5gJ%2FECIsaNhOIBA8YaHPsyKIVWSrF%2FJfih4wMNDMQFcCvtMOMwYshSKvNy3xQbVVXIFSMrIj7iCTrVOo%2FhweW3AuzrS1CYCcKudXNO6r8gcCxd8DiusawztjVBbU7wqfgdGkHO6PYcMm27XgpT24JjdfPXbm0E8Msj3asdfd4CRQjiEQOSuviRrPdzUPPSFHswVSv9nHpwufFkytqS2RNHbYzXSRO0vv0BF,US,2023-07-25T16:34:29.000Z,https://i.ebayimg.com/images/g/DB8AAOSwI-FnqotW/s-l225.jpg,https://i.ebayimg.com/images/g/DB8AAOSwI-FnqotW/s-l1200.jpg
v1|156699500706|458075107144,adidas men Nizza RF Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,48,USD,80,40,adidas_official,98.2,552486,New with box,0,https://www.ebay.com/itm/156699500706?_skw=Men%27s+shoes&hash=item247c04a0a2:g:mxkAAeSw8U1nvhyw&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UY%2BdhD4iXiJC84nfjpA%2FzwCsJmEIHGHea6DFx%2F9mdgKI84bnfmLjsGTPjbx2uMxcRrd%2F5u%2FN6oLP%2BDrKIB%2BaCVBBvaz9%2Btwu8XfEKoEAJVHSy8L5jmsgNJJnXh4dAEjWCnSgTwXSYhmFq%2FpzZSbuLFQ%2FUCaZXg883nskwJrE1UleFPS%2BimekYOFPtHwxjnbLH3Arunc1fqzCVGFEDnq9HD52Kd2FqSkaRaBgGmYwUlB87gHnRAzOUJZwOdC7DyKj%2FcW37zmb8PQuhHF8x%2FUBrWT,US,2025-02-14T02:04:44.000Z,https://i.ebayimg.com/images/g/mxkAAeSw8U1nvhyw/s-l225.jpg,https://i.ebayimg.com/images/g/mxkAAeSw8U1nvhyw/s-l225.jpg
v1|176519222820|476119107069,Reebok Zig Dynamica STR Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,54.99,USD,75,27,reebok_official,98.2,138489,New with box,0,https://www.ebay.com/itm/176519222820?_skw=Men%27s+shoes&hash=item29195d9624:g:-vkAAOSwyb1lnuIP,US,2024-01-10T18:26:38.000Z,https://i.ebayimg.com/images/g/-vkAAOSwyb1lnuIP/s-l225.jpg,https://i.ebayimg.com/images/g/-vkAAOSwyb1lnuIP/s-l1600.jpg
v1|286245225466|588376737143,PUMA Men's Enzo 2 Revamp Running Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,38.99,USD,70,44,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/286245225466?_skw=Men%27s+shoes&hash=item42a58b83fa:g:GyYAAOSwDEtnd4H8,US,2025-01-03T06:17:08.000Z,https://i.ebayimg.com/images/g/GyYAAOSwDEtnd4H8/s-l225.jpg,https://i.ebayimg.com/images/g/GyYAAOSwDEtnd4H8/s-l1600.jpg
v1|156694883695|458072218049,adidas men Rivalry Lux Low Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,55,USD,110,50,adidas_official,98.2,552486,New with box,0,https://www.ebay.com/itm/156694883695?_skw=Men%27s+shoes&hash=item247bbe2d6f:g:zekAAeSwwXVnvK-x,US,2025-02-12T14:05:19.000Z,https://i.ebayimg.com/images/g/zekAAeSwwXVnvK-x/s-l225.jpg,https://i.ebayimg.com/images/g/zekAAeSwwXVnvK-x/s-l225.jpg
v1|195732379789|495592463812,Running Shoes Sneakers Casual Men's Outdoor Athletic Jogging Sports Tennis Gym,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,19.49,USD,19.49,0,theperfectpart,99.8,926519,New with box,0,https://www.ebay.com/itm/195732379789?_skw=Men%27s+shoes&hash=item2d928f188d:g:ZRcAAOSwq69kScVt,US,2023-04-27T00:59:02.000Z,https://i.ebayimg.com/images/g/ZRcAAOSwq69kScVt/s-l225.jpg,https://i.ebayimg.com/images/g/ZRcAAOSwq69kScVt/s-l1200.jpg
v1|387967141985|655208006779,Jordan Air Jordan 4 ''University Blue'' Men's Basketball shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,90.99,USD,90.99,0,alejandrsilvains-0,100,57,Pre-owned,5,https://www.ebay.com/itm/387967141985?_skw=Men%27s+shoes&hash=item5a54a4c861:g:ZDIAAOSwJDlntaxf,US,2025-02-19T10:12:37.000Z,https://i.ebayimg.com/images/g/ZDIAAOSwJDlntaxf/s-l225.jpg,https://i.ebayimg.com/images/g/ZDIAAOSwJDlntaxf/s-l1600.jpg
v1|395936690686|664606475589,New On Running CloudMonster Monster Shock Absorbing Men's Shoes Silver White,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,85.99,USD,85.99,0,chiharu.8,95.7,43,New without box,0,https://www.ebay.com/itm/395936690686?_skw=Men%27s+shoes&hash=item5c2faa71fe:g:2TIAAOSwigJnRBv7,JP,2024-11-25T06:44:52.000Z,https://i.ebayimg.com/images/g/2TIAAOSwigJnRBv7/s-l225.jpg,https://i.ebayimg.com/images/g/2TIAAOSwigJnRBv7/s-l1200.jpg
v1|387811597828|655205718512,"Mens Max Cushioned Walking & Running Shoes Sneakers,Thick Soles,Light Weight & B",15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,42.99,USD,42.99,0,ri_953008,96.5,456,New with box,0,https://www.ebay.com/itm/387811597828?_skw=Men%27s+shoes&hash=item5a4b5f5e04:g:0JMAAOSwvFdnT-ys,US,2025-01-10T18:57:16.000Z,https://i.ebayimg.com/images/g/0JMAAOSwvFdnT-ys/s-l225.jpg,https://i.ebayimg.com/images/g/0JMAAOSwvFdnT-ys/s-l960.jpg
v1|176859612111|476583619732,Reebok Hammer Street Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,29.99,USD,100,70,reebok_official,98.2,138489,New with box,0,https://www.ebay.com/itm/176859612111?_skw=Men%27s+shoes&hash=item292da783cf:g:YKQAAeSwa-tntnWU,US,2025-02-20T00:16:38.000Z,https://i.ebayimg.com/images/g/YKQAAeSwa-tntnWU/s-l225.jpg,https://i.ebayimg.com/images/g/YKQAAeSwa-tntnWU/s-l225.jpg
v1|267169933778|566932415623,"Hoka Men's Clifton 9 Running Shoes, Hoka One One Athletic Sneakers",15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,74.99,USD,74.99,0,goodbyeretail,99.6,117082,New with imperfections,0,https://www.ebay.com/itm/267169933778?_skw=Men%27s+shoes&hash=item3e3491a9d2:g:gjwAAOSwARtnvObk,US,2025-02-24T21:43:10.000Z,https://i.ebayimg.com/images/g/gjwAAOSwARtnvObk/s-l225.jpg,https://i.ebayimg.com/images/g/gjwAAOSwARtnvObk/s-l1600.jpg
v1|374538645353|643573646296,Under Armour 3026175 Men's Training UA Charged Assert 10 Running Athletic Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,59.99,USD,75,20,couragetactical,99.6,44179,New with box,0,https://www.ebay.com/itm/374538645353?_skw=Men%27s+shoes&hash=item57343e2f69:g:diYAAOSwflZnWgCJ,US,2023-02-28T19:14:19.000Z,https://i.ebayimg.com/images/g/diYAAOSwflZnWgCJ/s-l225.jpg,https://i.ebayimg.com/images/g/diYAAOSwflZnWgCJ/s-l1200.jpg
v1|275297288091|577140608208,PUMA Men's Star Vital Training Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,28.99,USD,70,59,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/275297288091?_skw=Men%27s+shoes&hash=item4018ff3f9b:g:UwIAAOSwwKRkioG~,US,2022-05-03T00:48:25.000Z,https://i.ebayimg.com/images/g/UwIAAOSwwKRkioG~/s-l225.jpg,https://i.ebayimg.com/images/g/UwIAAOSwwKRkioG~/s-l1600.jpg
v1|276718582320|2560152231575,Men's Slip On Walking Shoes Athletic Gym Workout Lightweight Running Sneakers,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,29.99,USD,42.84,30,topshoesusinc,99.2,129325,New with box,0,https://www.ebay.com/itm/276718582320?_skw=Men%27s+shoes&hash=item406db67a30:g:Xb4AAOSwkr1nKy5-,US,2024-11-06T08:53:33.000Z,https://i.ebayimg.com/images/g/Xb4AAOSwkr1nKy5-/s-l225.jpg,https://i.ebayimg.com/images/g/Xb4AAOSwkr1nKy5-/s-l1600.jpg
v1|135382633173|434772373741,Merrell Men Hydro Moc Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,29,USD,60,52,online_shoes,93.5,43642,New with box,0,https://www.ebay.com/itm/135382633173?_skw=Men%27s+shoes&hash=item1f856f0ad5:g:jfwAAOSwioxnOcJs&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UYOGj6Wd%2FiRpqGuvtpqdJE9LbgQksoLNWqRxrGgrMFk2xSkZYlGpXtOGuC7TDR5bMkHzbuhkI7ikrd7Jx1t73NQ1npHFqqjzXC9IwCYNYmkl4y169X6HZfhQjzH9pDE1ADvT7IQD6Jg3gaPF8lYRx2b%2Fy%2BJTma6DcaOaWA3jHKCaQREwk2SYZK5jm7Npk4oSS4LMu93TAv689aTQ8gzyjPG%2FLpilpNm%2BcB5qVCqUPL%2FgUfTJh3DS4ZmoGibLu9r1dwbo7sEHnvp0NSAOG8lb7X4,US,2024-11-17T10:14:38.000Z,https://i.ebayimg.com/images/g/jfwAAOSwioxnOcJs/s-l225.jpg,https://i.ebayimg.com/images/g/jfwAAOSwioxnOcJs/s-l1600.jpg
v1|296994306084|594707039741,Adidas Men's ZG23 Waterproof 6-Spike Golf Shoes NEW,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,74.85,USD,175,57,golfetail,99.2,529497,New with box,0,https://www.ebay.com/itm/296994306084?_skw=Men%27s+shoes&hash=item45263d7824:g:WfMAAOSw7dJnXHbA&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UaPfy94%2BHJ%2FkFB74BtwDZ8rvhDgxFq84F2YO4mIWtkTLR811sDL5Ita4V9T%2Fk4Ba7FlIyZjD45G%2FF5mZ6SzPK7kmNf45fxz5ksoEYcNy9jrYvtiWELDHmrQaB6yZE8E1eKbzwdnbzq42si65lmSBg0ewdpQPSAgfH25jgH8ldiOL%2BTn6lhQqwx8OrrL%2BVrNqfZE298YoPRMt5cJ%2BVdLxzRfWKFeNi1Tj0hQKciyT0gGBqii8WFTVqMb5VDB80AFQE2ZZy%2BOE01PTo6FO7LjgRA1,US,2025-02-07T23:13:56.000Z,https://i.ebayimg.com/images/g/WfMAAOSw7dJnXHbA/s-l225.jpg,https://i.ebayimg.com/images/g/WfMAAOSw7dJnXHbA/s-l1600.jpg
v1|356105211302|0,"Merrell Men's Running Shoes, Black, 10",15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,47.85,USD,47.85,0,qnmt-trading,96.4,359,New with box,0,https://www.ebay.com/itm/356105211302?_skw=Men%27s+shoes&hash=item52e9864da6:g:AikAAOSwvHFm-7fU&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UYAYZYACUsthLbwKoj%2BjYyBaooMlxJsZearpvqVJg91UywVR0EINiJmjpVpno7c1CU3KAZL9uBUCMUccJInUMzYjZZVJuuUQkHCF7ty4nrqFGWzcBd5z%2BQmaB1gUT8oITElqGkeFD4Fwnz5gN9SvpsFbTQkXyNSHVmNEu7pHeXcHNQY3AxU%2Fx1SOkSVqjS5s%2Bcx0dKj0Neo989HobB69zgVx5ah5lOMHD7Nwhazo9VLzjXLZvri06ESZmavIYlTGqExuJSgPcxCEX8BqGM9fLFb,US,2024-10-01T08:50:30.000Z,https://i.ebayimg.com/images/g/AikAAOSwvHFm-7fU/s-l225.jpg,https://i.ebayimg.com/images/g/AikAAOSwvHFm-7fU/s-l500.jpg
v1|135399979505|434783168401,Merrell Men Hut Moc 2 Suede Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,41,USD,85,52,online_shoes,93.5,43642,New with box,0,https://www.ebay.com/itm/135399979505?_skw=Men%27s+shoes&hash=item1f8677b9f1:g:mQoAAOSwHWhnRE67&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UYWwps6JKH3aBnj2%2B648PTFLwtq316S0sdIqdk8TamKl6cWj8A%2B47RtCX8gpHfY9jXI7tiQEGJAra78YNCavU%2FyJqoVZM1Ti00iuPoOy4Lcn9uPA7aLJGlfbs0IAot6pIvRbRbgc2nTtPzHVGTnZFSWF0bbBOpFJhfo5H1YHDL%2BsLt77GwHhaJIWWOQ0KiqKbSJmLAEZ%2FGnoJkESZWZ9w%2BX%2F18zwB%2BBqqNUNhR%2B5iZVckvmUoMvbigUkwC6K9ZwvJFqYK5z7mpcnDms54tRVT4S,US,2024-11-25T10:13:04.000Z,https://i.ebayimg.com/images/g/mQoAAOSwHWhnRE67/s-l225.jpg,https://i.ebayimg.com/images/g/mQoAAOSwHWhnRE67/s-l1600.jpg
v1|316206238130|614889000217,New On Cloud X 3 Running Shoes Men's Size US 7-14,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,99.75,USD,99.75,0,kevinkir_59,100,49,New with box,0,https://www.ebay.com/itm/316206238130?_skw=Men%27s+shoes&hash=item499f5c49b2:g:qHUAAOSwFcVnpreJ,US,2025-02-08T02:16:04.000Z,https://i.ebayimg.com/images/g/qHUAAOSwFcVnpreJ/s-l225.jpg,https://i.ebayimg.com/images/g/qHUAAOSwFcVnpreJ/s-l960.jpg
v1|295521901335|593601843267,Vans New SlipOn Classic Sneakers Unisex Canvas Shoes All Colors Men's/Women's,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,52.99,USD,52.99,0,nickwear2016,99.7,12069,New with box,0,https://www.ebay.com/itm/295521901335?_skw=Men%27s+shoes&hash=item44ce7a5b17:g:ncMAAOSwwrlnrj22,US,2023-02-10T17:44:19.000Z,https://i.ebayimg.com/images/g/ncMAAOSwwrlnrj22/s-l225.jpg,https://i.ebayimg.com/images/g/ncMAAOSwwrlnrj22/s-l1200.jpg
v1|365400510293|635201572920,Jordan Air Jordan 4 cool grey Athletic Shoes Men's Size US7-12,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,88.99,USD,88.99,0,agosco-9862,100,34,Pre-owned,2.19,https://www.ebay.com/itm/365400510293?_skw=Men%27s+shoes&hash=item5513914f55:g:poMAAOSwcRdnsFM4,US,2025-02-15T08:44:25.000Z,https://i.ebayimg.com/images/g/poMAAOSwcRdnsFM4/s-l225.jpg,https://i.ebayimg.com/images/g/poMAAOSwcRdnsFM4/s-l1200.jpg
v1|156728158932|458107473848,adidas men NMD_S1 Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,100,USD,200,50,adidas_official,98.2,552486,New with box,0,https://www.ebay.com/itm/156728158932?_skw=Men%27s+shoes&hash=item247db9ead4:g:t68AAeSw9Ednvhyu,US,2025-02-23T06:46:40.000Z,https://i.ebayimg.com/images/g/t68AAeSw9Ednvhyu/s-l225.jpg,https://i.ebayimg.com/images/g/t68AAeSw9Ednvhyu/s-l225.jpg
v1|356056387649|625093831119,SALE! Avia Men's 5000 Athletic Performance Lace-up Running Shoes Wide Width,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,29.97,USD,29.97,0,uriela_21,98.3,1063,New with box,0,https://www.ebay.com/itm/356056387649?_skw=Men%27s+shoes&hash=item52e69d5041:g:cOsAAOSwvBxm6ar8,US,2024-09-17T16:20:57.000Z,https://i.ebayimg.com/images/g/cOsAAOSwvBxm6ar8/s-l225.jpg,https://i.ebayimg.com/images/g/cOsAAOSwvBxm6ar8/s-l1200.jpg
v1|226480129200|525666307818,Jordan Air Jordan 4 Retro Men's Basketball Shoes Sneakers,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,86,USD,86,0,jp81-55,97.4,72,Pre-owned,8,https://www.ebay.com/itm/226480129200?_skw=Men%27s+shoes&hash=item34bb4484b0:g:4CwAAOSwtntnsuHs,US,2024-12-04T06:44:25.000Z,https://i.ebayimg.com/images/g/4CwAAOSwtntnsuHs/s-l225.jpg,https://i.ebayimg.com/images/g/4CwAAOSwtntnsuHs/s-l1200.jpg
v1|134605918519|434535376703,"Crocs Men's and Women's Slippers - Baya Lined Clogs, Indoor House Shoes",15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,39.99,USD,59.99,33,crocsoutlet,99.1,191448,New with box,0,https://www.ebay.com/itm/134605918519?_skw=Men%27s+shoes&hash=item1f57235137:g:8UUAAOSwCJxnRLDV&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5Ub07TdALiLnFWHGSAJjcZR%2Bj%2B9Ul%2FXFT2U888STRqVpmdzoQv3eBeRmWl6Ht%2BzinF2giKJNhMLr%2F%2B47WRi0dtDvdc9h5%2Fu0aXK4PjJ0jb4OQzNx1QgeW2q4hUfmNL3cKKhX13QmSzH5b6qjXD5xAXbrBOaK3%2F78jONZvxhK%2FAMdGrsiNgSvSs9gywfWkS2Uvj3EjspIM5PL0WAattv8RzKmIjNhD8Esc%2BYFIwlHeCjkJB2FLLHyqUlUVzkR92eb5zxxfu3WfgQwaf0r36iiDQUl,US,2023-06-09T18:45:13.000Z,https://i.ebayimg.com/images/g/8UUAAOSwCJxnRLDV/s-l225.jpg,https://i.ebayimg.com/images/g/8UUAAOSwCJxnRLDV/s-l1200.jpg
v1|156694343416|458071781869,adidas men 4DFWD 2 Running Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,140,USD,200,30,adidas_official,98.2,552486,New with box,0,https://www.ebay.com/itm/156694343416?_skw=Men%27s+shoes&hash=item247bb5eef8:g:mOwAAeSwPv1nvhw2&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZUNhiZUPBYE6J5SHSEy9i8892N5rZTd7reBv0g4pwrC2Tpw0m6qw6srntvBKfwt5smGZlVqS%2Fqzql0stEH8JnL07LoVap1EI8%2F9RY6rHjwJrukNnmLZ63ptktqvc4dBwLmiMwEq0VQy%2FyNTl3opPaF%2F2HFBjkapae8uQ2nl6C3aVUSBEA3bFYqh9mfzLQgi1ILMPHeXpviJAzg%2FS%2B5Ay3Fyi1e2xjNxRnc0iwiT91SSxsCig8pihsgHwb%2BIVv5jgnvQLXydL2l4oCQeyAtx1ot,US,2025-02-12T09:41:20.000Z,https://i.ebayimg.com/images/g/mOwAAeSwPv1nvhw2/s-l225.jpg,https://i.ebayimg.com/images/g/mOwAAeSwPv1nvhw2/s-l225.jpg
v1|335802196229|545335775762,New Balance 710 Men's Running Shoes White Navy (Multiple Sizes Available),15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,39.99,USD,39.99,0,simpalivingllc,100,52,New with box,0,https://www.ebay.com/itm/335802196229?_skw=Men%27s+shoes&hash=item4e2f5ee105:g:TzUAAOSwHG5npi3B,US,2025-02-07T16:11:42.000Z,https://i.ebayimg.com/images/g/TzUAAOSwHG5npi3B/s-l225.jpg,https://i.ebayimg.com/images/g/TzUAAOSwHG5npi3B/s-l1600.jpg
v1|226399258876|525589375073,AUTHENTIC NEW⚡Men's ON CLOUD 5 Running Shoes Colors All Black - Full size US,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,115,USD,115,0,deovi_60,99.7,351,New with box,0,https://www.ebay.com/itm/226399258876?_skw=Men%27s+shoes&hash=item34b67288fc:g:5i8AAOSwKWFnDMsC,US,2024-10-14T07:46:27.000Z,https://i.ebayimg.com/images/g/5i8AAOSwKWFnDMsC/s-l225.jpg,https://i.ebayimg.com/images/g/5i8AAOSwKWFnDMsC/s-l960.jpg
v1|126948058226|428096191334,Big Sale! NEW On Cloudvista 3.0 Men's Running Shoes ALL COLORS Size US 7-14,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,85,USD,85,0,chando_72,100,21,New with box,0,https://www.ebay.com/itm/126948058226?_skw=Men%27s+shoes&hash=item1d8eb1a472:g:5ZcAAOSwZIRns~Ib,US,2025-02-18T02:40:25.000Z,https://i.ebayimg.com/images/g/5ZcAAOSwZIRns~Ib/s-l225.jpg,https://i.ebayimg.com/images/g/5ZcAAOSwZIRns~Ib/s-l960.jpg
v1|405239104520|675596675876,Avia AviUpstate Running  Mens Blue Sneakers Athletic Shoes AA50140M-MDK,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,26.23,USD,50,48,official_shoebacca,99.1,414294,New with box,0,https://www.ebay.com/itm/405239104520?_skw=Men%27s+shoes&hash=item5e5a220408:g:4EMAAOSwC6tm7IYB,US,2024-09-19T20:09:17.000Z,https://i.ebayimg.com/images/g/4EMAAOSwC6tm7IYB/s-l225.jpg,https://i.ebayimg.com/images/g/4EMAAOSwC6tm7IYB/s-l1200.jpg
v1|146372450294|445200390241,"Crocs Men's and Women's Shoes - Classic Clogs, Slip On Water Shoes, Sandals",15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,39.99,USD,49.99,20,crocsoutlet,99.1,191448,New with box,0,https://www.ebay.com/itm/146372450294?_skw=Men%27s+shoes&hash=item22147a57f6:g:bpIAAOSw2yRnpNC6,US,2025-02-06T15:08:42.000Z,https://i.ebayimg.com/images/g/bpIAAOSw2yRnpNC6/s-l225.jpg,https://i.ebayimg.com/images/g/bpIAAOSw2yRnpNC6/s-l1200.jpg
v1|286245224904|588377635998,PUMA Men's Voltaic Evo Fade Running Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,47.99,USD,80,40,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/286245224904?_skw=Men%27s+shoes&hash=item42a58b81c8:g:pQcAAOSw~1Znd4GI,US,2025-01-03T06:16:48.000Z,https://i.ebayimg.com/images/g/pQcAAOSw~1Znd4GI/s-l225.jpg,https://i.ebayimg.com/images/g/pQcAAOSw~1Znd4GI/s-l1600.jpg
v1|256598109242|556855789533,Hoka Bondi 6 Running Shoes Hoka One Men's Low Top Cushioned Sneakers 1019269 USA,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,74.99,USD,74.99,0,goodbyeretail,99.6,117082,New with box,0,https://www.ebay.com/itm/256598109242?_skw=Men%27s+shoes&hash=item3bbe706c3a:g:~loAAOSwaP5mtii1,US,2024-08-09T16:19:49.000Z,https://i.ebayimg.com/images/g/~loAAOSwaP5mtii1/s-l225.jpg,https://i.ebayimg.com/images/g/~loAAOSwaP5mtii1/s-l1600.jpg
v1|375809846085|644684502383,Under Armour 3025384 Men's UA Charged Pursuit 3 Freedom Running Athletic Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,64.99,USD,75,13,couragetactical,99.6,44179,New with box,0,https://www.ebay.com/itm/375809846085?_skw=Men%27s+shoes&hash=item5780032b45:g:0LgAAOSwTTJnQLSK,US,2024-11-22T16:38:38.000Z,https://i.ebayimg.com/images/g/0LgAAOSwTTJnQLSK/s-l225.jpg,https://i.ebayimg.com/images/g/0LgAAOSwTTJnQLSK/s-l1200.jpg
v1|267003071425|566915815189,"Hoka Men's Bondi 7 Running Shoes, Hoka One One Athletic Sneakers",15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,74.99,USD,74.99,0,goodbyeretail,99.6,117082,New with imperfections,0,https://www.ebay.com/itm/267003071425?_skw=Men%27s+shoes&hash=item3e2a9f8bc1:g:snkAAOSwX7Vm8t9Z,US,2024-09-24T16:15:58.000Z,https://i.ebayimg.com/images/g/snkAAOSwX7Vm8t9Z/s-l225.jpg,https://i.ebayimg.com/images/g/snkAAOSwX7Vm8t9Z/s-l1600.jpg
v1|186219164280|694255309353,"Merrell Men's Moab 2 Ventilator Hiking Shoes, Pecan, Size Options",15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,69.99,USD,69.99,0,angelseller,98.9,22030,New with box,0,https://www.ebay.com/itm/186219164280?_skw=Men%27s+shoes&hash=item2b5b86f278:g:u0kAAOSwFGBl4Jrg,US,2023-12-21T14:08:06.000Z,https://i.ebayimg.com/images/g/u0kAAOSwFGBl4Jrg/s-l225.jpg,https://i.ebayimg.com/images/g/u0kAAOSwFGBl4Jrg/s-l1600.jpg
v1|165780693355|466585870074,"Crocs Women's and Men's Shoes - Offroad Sport Clogs, Ship On Water Shoes",15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,44.99,USD,49.99,10,crocsoutlet,99.1,191448,New with box,0,https://www.ebay.com/itm/165780693355?_skw=Men%27s+shoes&hash=item26994ca16b:g:vh0AAOSwFP9mp6Sj,US,2022-11-15T21:52:24.000Z,https://i.ebayimg.com/images/g/vh0AAOSwFP9mp6Sj/s-l225.jpg,https://i.ebayimg.com/images/g/vh0AAOSwFP9mp6Sj/s-l1200.jpg
v1|405239104649|675597671924,AND1 M And1 Pulse Ii Basketball  Mens Black Sneakers Athletic Shoes AD90080M-BB,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,23.24,USD,60,61,official_shoebacca,99.1,414294,New with box,0,https://www.ebay.com/itm/405239104649?_skw=Men%27s+shoes&hash=item5e5a220489:g:BN0AAOSw8x9lU~ub,US,2024-09-19T20:09:20.000Z,https://i.ebayimg.com/images/g/BN0AAOSw8x9lU~ub/s-l225.jpg,https://i.ebayimg.com/images/g/BN0AAOSw8x9lU~ub/s-l1200.jpg
v1|285506399001|587831380653,PUMA Men's Star Vital Training Shoes,15709,Athletic Shoes,11450,"Clothing, Shoes & Accessories",93427,Men's Shoes,260012,Men,30.99,USD,65,52,officialpumastore,98.5,360142,New with box,0,https://www.ebay.com/itm/285506399001?_skw=Men%27s+shoes&hash=item427981eb19:g:hdIAAOSw52plIJYP,US,2023-10-06T23:16:31.000Z,https://i.ebayimg.com/images/g/hdIAAOSw52plIJYP/s-l225.jpg,https://i.ebayimg.com/images/g/hdIAAOSw52plIJYP/s-l1600.jpg
